x,y,size_bin,300x_bin,TR_cnt_bin,clusterLabel,PC-1,Size
0.8464644495037467,0.4199064700842653,100-299,100-250,0-1,15,121,136
3.9776108758046522,-10.598848799069088,100-299,0-50,0-1,-1,46,142
-11.414374440703906,-2.410046155473805,20-49,100-250,0-1,4,125,36
3.4855519233846173,-2.0723968155871377,20-49,250-500,,23,284,23
-4.0331817867109585,-6.165597478919926,50-99,100-250,0-1,-1,183,67
-7.209335714201636,7.133209363419508,20-49,100-250,0-1,14,203,37
2.971776279229089,-3.3318675400989446,50-99,100-250,,23,188,66
-2.026093624225006,6.49872868941723,20-49,0-50,0-1,-1,4,30
-1.2217374358700843,-1.3498595780809892,50-99,100-250,1-2,-1,108,67
0.9242803007214849,-6.1147026822833315,20-49,100-250,0-1,24,171,26
0.7720169783870913,-6.372635852480538,20-49,100-250,0-1,24,111,29
-2.275228579832684,7.763930019668065,20-49,0-50,0-1,19,8,30
3.10933001099701,6.636624140708973,20-49,0-50,,20,1,30
0.20033418367841355,15.70692358122599,50-99,,,28,0,56
-4.601442898604486,13.6431345074306,20-49,,,0,0,37
-7.229016033402726,2.2647333188548595,,1000-5000,10-20,61,1606,6
3.0626641690829874,-2.636404017069229,20-49,100-250,0-1,23,121,28
8.720257131459286,-5.059542503690285,300-399,100-250,0-1,16,170,318
3.7634763966794513,-11.697132363391798,50-99,100-250,0-1,2,102,60
5.376944075695007,13.868552819648679,6000+,0-50,10-20,17,7,10866
7.471718341095197,6.643891793932293,1000-5999,500-1000,1-2,1,628,1774
7.874367210176059,-10.30675542722329,,100-250,0-1,2,107,20
5.852739869123586,-14.8831467697424,20-49,100-250,,2,137,22
-13.039757468379879,-3.632616610859919,20-49,50-100,0-1,4,85,50
-0.8522053678269838,8.275748478453465,20-49,0-50,0-1,10,4,41
-7.320709998752493,-9.074138613695096,100-299,50-100,0-1,-1,67,135
-2.635283778490233,16.27543255690964,20-49,,0-1,0,0,32
1.3524981918973369,1.6722377084829831,20-49,100-250,,21,205,23
-12.700669052885972,-2.600170494662244,20-49,50-100,0-1,-1,54,23
-3.3895178845823106,15.971558648004384,20-49,,0-1,0,0,31
-13.198058969069573,4.769922697056992,20-49,100-250,0-1,8,168,29
11.19629460021798,-1.4268639322633085,50-99,50-100,0-1,-1,72,56
-8.01911143515674,-5.3571809859755595,20-49,50-100,0-1,34,68,42
8.10121654148371,1.0484561662503904,300-399,250-500,0-1,38,458,318
-7.668720018260723,8.321263871357472,20-49,100-250,,14,222,22
-0.606031270097343,10.018065522681686,300-399,0-50,0-1,9,14,331
1.2420986158658305,9.847551249429756,100-299,0-50,,10,2,138
-5.220900755121272,3.3570393811847548,20-49,100-250,0-1,30,194,32
-9.04606648432481,1.850196894173169,6000+,100-250,10-20,13,186,11349
14.305305429783855,1.5598060387959274,100-299,100-250,0-1,12,116,187
5.768228971308821,-8.032593339419204,20-49,0-50,0-1,-1,19,25
5.830355325393588,-10.173258258824417,20-49,0-50,0-1,-1,37,48
6.1647567588912855,-10.906894733857275,20-49,100-250,0-1,2,101,35
-0.45738441991040646,-5.08904570106496,20-49,50-100,0-1,-1,99,27
-0.4422683024858839,10.30266839315182,20-49,0-50,0-1,-1,2,21
-0.6944959294791959,-13.032428876509405,50-99,50-100,0-1,53,94,54
3.175024073869762,-1.3254396630362855,20-49,100-250,,23,241,46
4.986890572450649,-8.91479980761911,,0-50,0-1,31,31,20
2.896391294125103,-10.598111235843731,20-49,100-250,0-1,48,126,24
6.8111668745706835,-11.534680717815347,20-49,0-50,1-2,2,32,40
2.570096199549504,9.166587219843604,20-49,0-50,0-1,10,2,40
1.3511972752272765,10.20960093966898,50-99,0-50,0-1,10,6,93
-13.092147062747182,5.276040577148083,20-49,100-250,0-1,8,107,28
-12.579071361184972,-6.149613129046397,20-49,50-100,0-1,4,91,22
3.1819262499311223,-0.9108215164324251,20-49,100-250,0-1,23,236,22
-2.250338015568845,-10.783892240710909,300-399,250-500,0-1,-1,300,358
-9.132235125317617,-5.580090459073984,20-49,100-250,0-1,34,106,22
0.2690783090314918,9.958800529285995,300-399,0-50,,10,2,341
-11.278986635753817,-4.697304333689819,20-49,100-250,0-1,4,111,24
4.532309477817357,8.940329308261623,100-299,0-50,0-1,43,1,102
-3.108077621573473,7.3032004148867795,100-299,0-50,0-1,19,47,124
5.607664079725504,3.622902062820831,100-299,250-500,0-1,7,254,279
2.2479970897603607,10.50405326783261,20-49,0-50,,10,3,25
4.105110607905832,-3.48640390464293,20-49,100-250,0-1,23,177,24
-11.814665348175438,-7.456071572648903,20-49,100-250,0-1,4,158,48
9.762133989234439,-9.550271413112073,300-399,100-250,2-3,-1,189,321
-9.089649458668928,-4.891325400027116,20-49,100-250,0-1,34,121,22
8.91628439033924,-5.234569001818194,100-299,100-250,0-1,16,244,288
15.01409930194037,1.412894009887964,100-299,50-100,,12,97,213
-11.56212952749048,-6.53195036795775,20-49,100-250,0-1,4,131,30
-6.737859648236177,-1.6128588035425149,20-49,0-50,1-2,-1,11,30
5.496225759786892,-7.314304982065431,20-49,100-250,0-1,46,136,26
2.6181269859416663,9.240637582947938,20-49,0-50,0-1,10,1,37
5.4312129067704,-6.33121248665235,,250-500,2-3,-1,314,5
6.9470837742599025,-7.400525433852231,50-99,50-100,0-1,-1,69,62
5.557620645047516,-7.189288186442917,50-99,100-250,,46,135,66
-13.058261548672325,4.936174340366198,20-49,100-250,,8,182,40
-6.867201689081319,-1.7011196694620776,50-99,0-50,0-1,-1,12,73
14.125031472698668,-0.5095781811710134,20-49,50-100,0-1,12,87,32
8.874151290436917,-13.438454818218428,20-49,100-250,,-1,154,22
4.524502774954207,-2.888566451199191,20-49,100-250,0-1,23,210,24
-4.749208353882301,15.20200865393849,,,0-1,0,0,20
14.04321968445995,-0.7504774698715292,20-49,100-250,0-1,12,189,23
14.613768143206705,0.6709966264364475,20-49,100-250,,12,110,25
7.386700220609531,-9.881618904002913,20-49,50-100,0-1,2,52,24
-7.286211409719996,-2.66474663572648,50-99,0-50,,18,11,70
6.158275989082313,-7.088524800961504,20-49,50-100,0-1,-1,62,25
-1.7295988363945236,13.371950668235455,50-99,,,0,0,80
7.122208678658821,-6.95906723001638,20-49,100-250,,-1,147,23
2.3567091141173213,11.104080791331992,20-49,0-50,,10,1,21
-4.537172335459843,15.831432133869685,20-49,,0-1,0,0,42
-8.419716037687822,-10.262792221681858,20-49,100-250,,6,114,35
-2.9932904999700196,2.509048374906868,100-299,0-50,10-20,-1,1,226
4.794889395098917,-2.7615355956046037,50-99,100-250,0-1,23,163,55
-0.10302140709875451,-10.997254121838527,20-49,0-50,,-1,13,21
7.111702743568277,0.32516152948710114,1000-5999,250-500,1-2,38,487,1198
1.3730206011058745,-13.46798640325504,20-49,0-50,0-1,37,19,28
-13.798099767210424,-8.448221782775548,20-49,100-250,,-1,116,24
5.402150835833626,-13.602210833189826,50-99,100-250,0-1,2,193,74
2.294576550611108,6.413258079125135,100-299,0-50,0-1,20,2,203
-1.1070059082503247,5.077901966496708,400-499,100-250,,-1,116,419
1.6535731355644978,2.8154781901844737,20-49,100-250,0-1,21,185,31
-13.285523533010888,3.0502278717831732,300-399,250-500,2-3,8,454,346
-12.533567585892728,-6.68851364825405,300-399,100-250,1-2,4,161,313
-1.947397794003599,7.983221386774767,100-299,0-50,1-2,19,14,130
-3.5103867417809496,-3.2809175178351744,300-399,100-250,0-1,-1,189,325
6.499006369808184,-12.862516707396336,20-49,100-250,0-1,2,103,24
1.0226210640632805,-6.730630171085905,20-49,100-250,0-1,24,188,40
4.31191416716015,-15.086317803823732,50-99,100-250,,2,111,100
1.890199704737122,9.545224540358573,50-99,0-50,,10,2,92
1.853619139454487,-14.410961844390998,20-49,100-250,0-1,37,110,21
-13.096807802849277,-3.7973899162993034,20-49,50-100,1-2,4,57,45
4.528203588103527,-4.529022712044537,20-49,100-250,0-1,-1,211,49
-8.42943255055728,-1.3244178896648984,20-49,50-100,0-1,18,72,36
-4.254798516907523,-0.5568087638742036,1000-5999,50-100,0-1,-1,61,1250
-3.0151373295354547,2.0672209732129967,50-99,0-50,0-1,-1,2,81
-3.556575654469255,-0.1553111829396723,50-99,0-50,,51,4,83
-0.819268473833438,3.490748426406936,300-399,500-1000,1-2,49,863,325
-2.409572006010979,16.024196617652404,50-99,,0-1,0,0,53
-1.3633516179097784,-8.02266846628665,20-49,100-250,0-1,24,194,44
0.7083351686330019,-4.112490684474251,20-49,250-500,0-1,-1,289,36
6.872715168958286,2.823518760589654,100-299,250-500,0-1,7,410,267
-8.446833098198281,-11.177522425933693,20-49,100-250,,6,169,21
4.428872408827889,-14.163602008198684,,50-100,0-1,2,88,20
-0.7042526412401348,8.11025875840307,50-99,0-50,0-1,10,4,94
12.337443531973937,-2.031495333287147,20-49,100-250,,-1,190,22
1.51184154374413,14.230974398703951,50-99,,0-1,-1,0,71
3.8535151868864794,-12.785887944137269,20-49,100-250,0-1,2,136,32
15.539511841558422,0.3906490685220824,20-49,50-100,,-1,100,23
-5.956480643907517,4.501177771666193,20-49,100-250,,30,195,44
3.0272784123125795,6.299877724637203,100-299,0-50,0-1,20,1,164
4.910149734990156,14.215314417149953,6000+,,10-20,17,0,6992
-2.559039276749458,-3.24089445374116,50-99,100-250,,-1,142,65
11.528834222918725,-1.0133272659113837,20-49,50-100,0-1,-1,85,21
4.397184144310907,14.462586773238446,1000-5999,,10-20,17,0,2462
-7.781074804846969,-4.062686182231367,,50-100,0-1,-1,64,20
2.410228838128657,-0.1543108874552588,20-49,100-250,,-1,207,33
4.719540024564624,14.31019846342263,1000-5999,0-50,5-10,17,1,4492
-4.022814726503913,15.933594176324492,20-49,,,0,0,39
-3.889090404440661,15.863228146304918,20-49,,,0,0,39
-1.8277073252513956,13.908005851654643,100-299,,,0,0,101
3.126134395427818,6.491181934477443,100-299,0-50,,20,1,161
7.6932738594158225,-2.3145270280906507,20-49,100-250,0-1,-1,167,22
-4.469257176539199,0.815257076144786,50-99,0-50,0-1,26,3,78
5.0399806094361175,-10.688474298805964,20-49,0-50,1-2,2,26,41
0.8781298929522835,-3.410682199553129,20-49,0-50,0-1,-1,18,48
-1.6601435267929543,-5.937567427883699,20-49,0-50,,27,42,31
-7.936920891990524,-11.187831437853974,20-49,50-100,,6,59,27
-8.041268040882947,-11.18966499204778,20-49,50-100,,6,59,27
9.951201526865173,-0.7164346498287424,20-49,0-50,0-1,-1,5,46
0.4609563206623473,9.997452479930269,100-299,0-50,1-2,10,25,172
1.1147860120415671,1.8954260918739128,50-99,100-250,,21,242,59
-13.47459272227738,4.172467416315628,,250-500,0-1,8,289,20
-1.0170316450499473,1.684640624094728,50-99,100-250,0-1,47,220,69
-10.896880512263632,-3.4493711818989308,20-49,50-100,0-1,4,53,24
-9.152093183057978,-10.829584521798964,50-99,100-250,0-1,6,114,78
0.43489917441576326,-7.114642819514645,20-49,100-250,0-1,24,131,24
5.830646369342797,-12.211843946671195,20-49,50-100,0-1,2,74,28
7.7817445961318406,5.5463000705440715,1000-5999,500-1000,3-4,-1,502,1315
7.725253804264408,5.527740308427806,1000-5999,250-500,3-4,-1,419,1195
6.1986104388639385,4.360112991766887,300-399,250-500,0-1,7,412,328
3.6617791624508826,-2.6370409709880915,20-49,100-250,0-1,23,153,34
13.029432092767598,0.7548360143948045,20-49,50-100,,12,91,37
8.322650198898971,-8.567558232264894,300-399,100-250,0-1,-1,182,324
4.2947633950778625,-3.7282615281486153,20-49,100-250,0-1,23,182,29
2.931705699789429,6.835982410384134,20-49,0-50,,20,1,31
-5.971643280491181,-9.484783081020856,20-49,100-250,0-1,6,114,23
-1.4245464554124982,14.624036967016611,50-99,,0-1,0,0,52
2.4075510225958476,-9.872539687996582,,50-100,0-1,48,72,20
-6.118917821250619,-2.597159820051886,100-299,0-50,0-1,-1,10,118
0.42792396494811047,-8.508556270255891,20-49,100-250,0-1,24,126,31
2.0097556676918833,-5.114304680716325,20-49,100-250,1-2,24,249,40
-14.352129198821487,-6.925011712046911,20-49,100-250,,4,144,32
-2.9427264380356664,11.097550146299035,,0-50,0-1,-1,1,13
3.2123753810937745,-4.612606095291704,20-49,100-250,0-1,54,242,21
-10.10957574674882,-13.093025560203328,100-299,100-250,,-1,118,123
-7.71765443193945,-1.4417336684750526,20-49,50-100,,18,61,30
-11.138435909074905,-6.184381946678043,20-49,100-250,0-1,4,147,46
-0.8131785835030518,-9.77288577005049,,0-50,0-1,-1,9,1
4.8581134677922355,-7.607294736220299,,50-100,0-1,46,67,20
-8.306305628526298,-11.629901255829267,20-49,100-250,0-1,6,154,27
-11.631024867084891,-1.0606678576801059,300-399,100-250,0-1,25,141,306
-4.746583996096425,14.268614264954563,20-49,,0-1,0,0,41
-1.2010831655470167,-5.054132429814372,20-49,100-250,0-1,27,126,32
-11.544846812080166,-7.701877200716855,20-49,100-250,,4,101,22
4.602842148176491,-6.406511681032363,20-49,100-250,0-1,-1,102,39
2.1419517421926453,10.261407046456359,20-49,0-50,,10,2,31
7.662297510921264,-10.708207653361097,100-299,100-250,2-3,2,145,180
-6.054801314177583,-4.091191171618648,20-49,50-100,0-1,-1,86,26
10.926835656451459,3.441855829773948,1000-5999,100-250,,36,128,1948
-2.7114854388390204,-4.423810155303103,100-299,100-250,1-2,-1,118,138
9.154039993679898,-9.332891465293404,500-999,50-100,0-1,-1,97,784
5.645724150709027,-8.74815031454252,20-49,50-100,0-1,31,75,28
-9.465729966777632,1.3947009516885023,1000-5999,250-500,3-4,13,276,4170
-4.150575982037768,-0.41017834253173896,500-999,0-50,,-1,23,839
-1.2491192383816245,7.045681389572737,20-49,0-50,2-3,-1,35,29
1.839895223021492,8.146252693884318,,0-50,0-1,10,1,2
-3.6946542959432773,-2.927310685306204,50-99,0-50,,-1,17,54
-2.9428137266338084,-13.080641007796228,50-99,0-50,,-1,20,57
-14.69359082629729,-3.0228487829311756,20-49,50-100,0-1,-1,52,34
3.5004137858870883,-0.3612977340172477,20-49,100-250,,23,207,28
2.0667776930576145,1.6729636975695834,,100-250,0-1,11,205,20
0.5958839566136064,10.30958657308357,500-999,0-50,2-3,10,1,666
-7.436301069831931,6.77764431748558,20-49,100-250,0-1,14,137,30
-13.721005770649432,-3.596929863902858,50-99,100-250,0-1,4,108,58
9.397878798073723,6.968896855746328,6000+,250-500,5-10,-1,275,6100
6.35620753218564,-11.902147951416842,50-99,100-250,2-3,2,120,94
4.184967976104452,-2.281999047104127,100-299,250-500,3-4,23,284,236
12.508684827802192,-1.3304050826311191,20-49,100-250,0-1,12,243,22
2.1045178932779773,1.695903445543629,20-49,100-250,0-1,11,203,44
4.526697800301792,9.111286587503939,20-49,0-50,,43,3,31
6.515445563301875,-12.581474477395927,20-49,100-250,0-1,2,131,24
-10.22337103263551,-10.434882877686817,100-299,100-250,0-1,-1,110,118
0.39938035668426486,15.6323384909682,50-99,,,28,0,63
7.508107211686276,-5.4515740842739735,300-399,250-500,,-1,270,378
7.49639931377543,-5.4387554716294595,300-399,250-500,,-1,270,378
-11.603976056515664,-11.242101846333542,300-399,250-500,1-2,-1,281,324
-8.770455732867578,-2.232523622144742,100-299,0-50,0-1,18,46,122
-12.65475511645422,-2.7577888355491114,20-49,0-50,0-1,-1,43,24
4.6726621263456325,14.330581867252551,1000-5999,,5-10,17,0,4704
5.560676285948955,2.720638662976195,300-399,250-500,0-1,7,395,317
5.7201126941589875,1.981409318140401,300-399,500-1000,0-1,7,513,322
13.926920701923066,1.4947834392116182,20-49,100-250,,12,103,21
5.0132252261993635,2.2078691263173345,300-399,250-500,0-1,7,432,316
5.96230926027318,4.829227732469977,300-399,250-500,0-1,7,370,320
-11.587956389391975,-0.8109303238523407,300-399,100-250,0-1,25,183,326
-1.9267645299257488,12.865554653108283,100-299,,0-1,0,0,176
13.71575206543755,-0.6165724338624301,20-49,100-250,0-1,12,123,26
5.581387045110241,3.776923878861304,100-299,250-500,0-1,7,491,273
-8.224341422243853,-2.7638000769843503,20-49,100-250,0-1,18,115,42
-3.29871813081056,1.92858899236994,50-99,0-50,,-1,4,65
8.580264083744126,-12.148770629388135,20-49,0-50,,62,32,34
-4.45721096734609,-2.4727500423282702,100-299,0-50,0-1,-1,12,180
-2.486699580572673,-6.3433164804081175,,0-50,0-1,27,45,20
-13.457856598740053,4.187193902488287,20-49,100-250,0-1,8,246,32
-1.013330075419365,1.4809295887578957,20-49,100-250,,47,142,30
-11.109796720275158,-5.50839555064217,20-49,50-100,0-1,4,92,33
-1.1193090130171657,0.8005924879220571,,250-500,0-1,47,259,20
2.9309033609262305,-4.862763480795309,20-49,100-250,1-2,54,184,29
8.560031194838688,2.8549127678308146,500-999,100-250,2-3,7,168,604
-7.472382629971193,8.248643272802871,20-49,250-500,0-1,14,296,21
14.106505155567058,0.9443184542606972,50-99,100-250,,12,139,97
-4.24560068360147,16.11760357136399,,,,0,0,20
-0.3209549353058146,10.390872940292775,300-399,0-50,0-1,-1,11,313
6.956201762828721,-10.14650818233902,20-49,0-50,0-1,2,37,24
7.825091558268988,1.6000386586670114,300-399,500-1000,0-1,38,504,342
-4.811952440581572,14.123535058941021,20-49,,,0,0,22
-8.153100467079415,8.17154470180538,20-49,100-250,,14,214,23
4.209550012126574,-5.992287592485489,100-299,100-250,0-1,-1,150,114
-6.777910680091327,9.103190828004157,20-49,100-250,,14,250,24
11.516699516713405,3.4602837742584436,1000-5999,100-250,3-4,36,207,1460
-9.444787429404233,1.4130178606272972,1000-5999,250-500,5-10,13,387,4464
4.685668443488766,-8.23989395851101,50-99,0-50,0-1,31,12,60
6.803780345171106,2.689516607495483,500-999,250-500,0-1,7,328,698
-6.368433760638939,3.9487838346092765,50-99,100-250,0-1,-1,152,84
-5.3437559998386135,7.883086193272198,20-49,100-250,,14,112,22
1.9466634707195625,-2.70607402234478,100-299,100-250,0-1,23,120,110
-13.070019299055048,-6.0526284242767225,20-49,100-250,0-1,4,116,21
14.302881978957709,2.0052243514246717,20-49,100-250,,12,137,36
14.722413498291656,2.4090239243297398,50-99,100-250,0-1,12,193,57
-13.262543249416268,-4.4341685495454275,50-99,100-250,,4,107,54
-12.273699335066555,-5.226531198080042,20-49,100-250,0-1,4,108,26
1.8096825799725882,14.934594406902338,20-49,,0-1,28,0,25
-11.440547825792164,-0.9026275895666653,300-399,100-250,1-2,25,200,329
-13.249188782444763,5.336922318289252,20-49,100-250,0-1,8,140,22
-5.185545166182459,-2.9079684125219543,20-49,0-50,0-1,-1,38,50
-7.657515708164573,-13.47329353060263,100-299,100-250,,5,176,253
14.380812771798666,2.198549305591335,20-49,100-250,,12,149,32
6.062030239369787,-10.94383362354922,,100-250,0-1,2,101,20
10.602274282869804,0.19230484183745503,20-49,0-50,,-1,48,37
-11.342098422087302,-4.100201993274301,50-99,100-250,0-1,4,106,69
7.390314720433031,6.5772460230504555,1000-5999,500-1000,3-4,1,579,1961
2.2534584331448797,-9.90168873478535,,100-250,0-1,48,117,20
-2.8771367522404336,-12.862515855510926,20-49,100-250,0-1,-1,113,42
-0.761436786526782,-11.422848722521364,20-49,50-100,0-1,58,90,26
-2.400538556539093,14.560210807858546,20-49,,0-1,0,0,21
6.800114437546402,2.071718020864616,100-299,250-500,0-1,7,328,279
-13.3515031971543,3.4551953719370725,100-299,250-500,0-1,8,388,272
-9.233737460157414,-12.207629665751842,20-49,100-250,,6,143,28
6.688418860410321,3.1951714422869935,300-399,250-500,0-1,7,444,318
6.6320217688422005,3.120973434980931,300-399,250-500,0-1,7,433,320
2.625687224726599,8.956054336464923,50-99,0-50,,10,1,81
5.354158534537218,3.633352013059625,300-399,250-500,1-2,7,395,323
1.366226910582308,2.3539428654261956,20-49,250-500,,21,276,25
-0.7940061834364703,1.3898038109910946,50-99,100-250,0-1,47,197,73
-6.900889967674244,-1.6766489788644225,20-49,50-100,0-1,-1,52,23
-7.829611376515537,-13.807043358794393,500-999,250-500,0-1,5,300,779
-3.8845774502411126,14.65183102784354,,,0-1,0,0,20
-8.191836008419111,-2.5779811598537328,,50-100,0-1,18,79,20
5.050186068451871,7.7735117133599365,100-299,0-50,0-1,43,16,294
13.4059208235945,-0.7106892129331698,20-49,100-250,0-1,12,157,33
8.221786056127158,7.0953209980453735,6000+,500-1000,5-10,1,587,6002
-10.513219635674231,-10.220791270658808,20-49,100-250,0-1,-1,132,26
7.889875993573443,1.5455456046353933,100-299,250-500,0-1,38,403,234
-4.3069038627715415,-0.35485078393441183,100-299,0-50,0-1,-1,35,260
-8.308707632122532,9.221593732018041,20-49,250-500,,-1,281,45
0.37305063560082063,15.112220761602371,500-999,,0-1,28,0,602
2.9075669988379342,3.2860794325193714,50-99,,0-1,-1,0,88
3.6978696300966667,-2.951634146392058,20-49,100-250,0-1,23,200,41
6.06274249059953,-10.878493187630525,50-99,0-50,0-1,2,44,52
-13.353326234143857,-7.943596359036266,20-49,100-250,,4,146,21
-11.006282365469769,-3.313583254009607,,100-250,0-1,4,103,20
7.300436774518937,6.502352121060511,1000-5999,250-500,3-4,1,452,1925
-0.022384536364094716,9.462483764232797,400-499,0-50,0-1,10,4,426
-10.279771352903344,4.79486034914677,20-49,0-50,0-1,29,1,39
-0.8565421300737452,9.061273184846797,300-399,0-50,0-1,10,11,315
-7.948256885562613,-4.176811937453029,20-49,50-100,0-1,65,76,27
2.0293665237066927,-12.334651280775542,20-49,100-250,,-1,138,22
1.4908929545939764,15.542926808262182,500-999,,2-3,28,0,921
